"logFC","AveExpr","t","P.Value","adj.P.Val","B"
-1.93399569045443,9.22477588928539,-5.87346573377552,9.23898071615224e-06,0.115031767632638,2.27626562049103
-1.64495068420885,6.94440607081266,-5.86921217168672,9.32674011673819e-06,0.115031767632638,2.27017618284067
-1.45965582213147,7.03837003989741,-5.68887826238272,1.39518594431845e-05,0.115031767632638,2.00906660855386
2.14028701122292,6.38080735009352,5.65673043835226,1.49961233608913e-05,0.115031767632638,1.96192017430415
-2.11072481913442,6.86269224854255,-5.53167165605913,1.98786725904415e-05,0.115031767632638,1.77681669537732
-1.00260324223934,6.49996462437123,-5.48156623757283,2.22655598207886e-05,0.115031767632638,1.70190399256317
-3.74212548354813,5.90981767383243,-5.44513531820524,2.41830307063238e-05,0.115031767632638,1.64716988449961
-4.29502252060253,7.82109308147654,-5.29243691069218,3.42385603052301e-05,0.142505167810406,1.41535463313257
-2.64174478555629,3.90988962273229,-5.13848657162705,4.87223988249444e-05,0.180256634852686,1.17781831325156
-1.34342581819291,7.08530299577915,-5.00163668915654,6.67842485841954e-05,0.222371512510795,0.96357611507241
2.15321935586206,5.48440328952905,4.92791783265057,7.91978201019269e-05,0.239731801448533,0.847009817959931
-1.10825509107649,8.8408680747207,-4.69399040244107,0.000136380107879018,0.374721905422891,0.472071000066998
-2.02408162897338,6.9887308825619,-4.63885989600706,0.000155092483899722,0.374721905422891,0.382655883556344
-0.887998961020987,9.39521233678181,-4.63023319909565,0.000158246755831759,0.374721905422891,0.368630125696893
3.82696952275373,3.96312748275107,4.59924443350121,0.000170121324448546,0.374721905422891,0.318171918764012
1.20210926690681,6.29072385964982,4.57493494172062,0.000180062783036497,0.374721905422891,0.278508485347793
1.2261042151127,4.3071955785489,4.45962453605979,0.000235817495320109,0.449158207128993,0.0894377580515773
-2.23460299873355,8.62928643308298,-4.42464800910503,0.000255950260522648,0.449158207128993,0.0317979263473003
-2.75874934021113,5.82250335760863,-4.41207342771665,0.00026360360698383,0.449158207128993,0.0110440768756739
-1.53442997379067,7.35439565524704,-4.34522321193144,0.000308327485006871,0.449158207128993,-0.0995591572131636
-0.727091836927933,8.64645434781811,-4.32844916797488,0.000320699499030481,0.449158207128993,-0.127380669185554
-1.60435380615412,9.49181192034148,-4.30839437959649,0.000336147475495258,0.449158207128993,-0.160678644851047
1.64085268892507,6.86376239582129,4.30811636675333,0.000336366795143293,0.449158207128993,-0.161140507825062
-2.21491724772465,6.99697961196335,-4.30464007800528,0.0003391213395782,0.449158207128993,-0.166916273897852
-2.5005116580966,8.5583649408472,-4.25584200784322,0.000380265090136047,0.449158207128993,-0.248108813587476
2.25092311648022,5.96818310135791,4.22727615484757,0.000406636766439973,0.449158207128993,-0.295735091452134
-0.764287054815846,9.12118111361062,-4.22488128422282,0.000408929282000755,0.449158207128993,-0.299731074994278
-0.890824860854263,8.98147428999945,-4.20073403909778,0.000432780747122791,0.449158207128993,-0.340048723752663
-1.45539439576762,6.77765023663519,-4.20054357179461,0.000432974318484665,0.449158207128993,-0.340366928661489
-1.36563692085697,4.89312408304044,-4.19329992983217,0.000440400739695104,0.449158207128993,-0.352470715910345
-1.13540001368823,8.25805870588892,-4.19022548048532,0.000443591211426538,0.449158207128993,-0.357609248913131
2.31295399828912,5.37299590364495,4.18552164723835,0.000448517418297927,0.449158207128993,-0.365472536528418
2.1647587461755,4.18598357547981,4.164152417032,0.000471595771311629,0.449158207128993,-0.401216836163206
-1.12245611967829,7.27405205061776,-4.12781777194964,0.000513598073237687,0.449158207128993,-0.462073453880893
1.53928351547302,8.09319222728827,4.11704610032333,0.000526754739627832,0.449158207128993,-0.480133431652225
1.01975501289399,6.06882294093366,4.11372132875624,0.000530883339804886,0.449158207128993,-0.485709472221789
-1.60218809450693,11.1408150910699,-4.11137755270734,0.000533813200801632,0.449158207128993,-0.489640734318805
-3.22593053952607,9.09076601152404,-4.10680326420388,0.000539577988562324,0.449158207128993,-0.49731438881166
-3.22593053952607,9.09076601152404,-4.10680326420388,0.000539577988562324,0.449158207128993,-0.49731438881166
-3.22593053952607,9.09076601152404,-4.10680326420388,0.000539577988562324,0.449158207128993,-0.49731438881166
-2.48449560233963,5.77533683269011,-4.09075577213065,0.000560298632091372,0.453057722388557,-0.524246504788136
-3.15251802155683,4.79972505859165,-4.0733053322344,0.000583734391739052,0.453057722388557,-0.553552909802145
-1.64850320353367,7.33769195184863,-4.07232314417091,0.000585082201480853,0.453057722388557,-0.555203002881596
0.867163995447486,7.00262487916368,4.05649377851783,0.000607237904693042,0.45952728437646,-0.581805221882145
-1.7430432476007,2.7053888770778,-4.03683592878136,0.000635922060036225,0.468915400768114,-0.614863466209477
-2.69648688849955,4.29091851001164,-4.02650497868243,0.000651534946119891,0.468915400768114,-0.632246309878748
-1.17530986365762,5.74791522606139,-4.01542003580834,0.000668713040963631,0.468915400768114,-0.650904868732154
-1.48854730274362,8.71373993077624,-4.00120492369181,0.000691404836276332,0.468915400768114,-0.674842632152934
-0.923199044076137,9.50135143970705,-3.99113036654537,0.000707950555778096,0.468915400768114,-0.691814723810306
2.06780619069695,5.82876659217704,3.97923034248118,0.00072800365444733,0.468915400768114,-0.711869228336101
1.7570218392243,1.44125691273975,3.95685747854267,0.000767250467603801,0.468915400768114,-0.749593250749591
1.49943056965709,8.64466476007668,3.95665185811705,0.000767620779182484,0.468915400768114,-0.749940076297746
-0.959301567003712,5.29512906393967,-3.93876851923805,0.000800518426786053,0.468915400768114,-0.780112345361261
-0.980773993885771,7.45376437656348,-3.93015574924884,0.000816859579009467,0.468915400768114,-0.794649041504354
-1.22644011628741,6.63649612292257,-3.92641322745062,0.000824063466929323,0.468915400768114,-0.80096677324515
-1.24530044592383,9.12986046445394,-3.924620338495,0.000827536932505499,0.468915400768114,-0.803993567511618
1.27246820686709,5.9621503299541,3.90863358620828,0.00085916058203144,0.468915400768114,-0.830989128118992
-2.42270472958356,9.22140726371687,-3.89932892028141,0.000878117107922291,0.468915400768114,-0.846706307781076
1.31756917232069,6.52387936730041,3.89468353286078,0.000887736414188722,0.468915400768114,-0.854554531409453
1.1473796103286,8.20468835379303,3.87673071839949,0.000925907358765873,0.468915400768114,-0.884893440395499
-1.16750241760415,4.85922561436857,-3.86316176069838,0.000955836617232801,0.468915400768114,-0.907832274621298
-3.23785443755647,5.62287765326602,-3.85877356935222,0.000965720059665227,0.468915400768114,-0.915252140216575
-1.77314252581417,4.46530257214848,-3.85547805271545,0.000973209227853116,0.468915400768114,-0.920824890669247
-3.67999431611516,6.13985499439824,-3.84462425304336,0.000998285367493412,0.468915400768114,-0.939181471330155
-0.931763546239113,7.5637313039593,-3.84416049837977,0.000999370993389914,0.468915400768114,-0.939965890733752
-1.20720971954777,7.3388850588698,-3.8363719298333,0.00101777992370862,0.468915400768114,-0.953140968034004
-1.06350461127479,5.59805471982915,-3.82951766663982,0.0010342590232702,0.468915400768114,-0.964737225455527
1.06396723807306,6.72424029171123,3.82123670655166,0.00105452209061909,0.468915400768114,-0.978749193504113
-1.01934345518438,8.70143411334086,-3.81664669143426,0.0010659229465338,0.468915400768114,-0.986516726575756
3.58184392111141,5.54412175797418,3.81523820134903,0.00106944588948532,0.468915400768114,-0.988900394708248
-2.17895955507226,6.85430827735628,-3.81255268862303,0.00107619501509951,0.468915400768114,-0.993445402975959
0.858549539477908,7.05118518135642,3.80615508537092,0.00109244407696717,0.468915400768114,-1.0042736575864
-1.23444646610854,7.48741846895663,-3.79721768936147,0.00111555241319136,0.468915400768114,-1.01940255327679
1.58226976873311,5.79900055867418,3.79561675990406,0.00111974268285105,0.468915400768114,-1.02211277670244
-1.12162468188572,6.70054670682372,-3.79443354392265,0.00112284966575717,0.468915400768114,-1.02411589408361
-1.14495265512726,5.94408639501148,-3.78043500623013,0.00116026390628066,0.468915400768114,-1.04781734956388
-2.34916140814925,2.79668314763478,-3.76284511350821,0.00120903467312347,0.468915400768114,-1.07760612332403
2.03792625624757,8.2098822046611,3.7589774733436,0.0012200280125596,0.468915400768114,-1.08415695375632
2.83137003434898,4.64923659429551,3.75220206790341,0.00123952575250545,0.468915400768114,-1.09563356708044
-2.71539416603437,3.32422698435898,-3.75201210809481,0.00124007683304623,0.468915400768114,-1.09595534638312
-1.694166136975,6.24743299658413,-3.7511951418974,0.0012424496524386,0.468915400768114,-1.09733924096268
-1.28066170592822,7.28231680681774,-3.73887867215091,0.0012787721204037,0.468915400768114,-1.11820417790345
-1.66919465152942,7.53501310600435,-3.73326706720238,0.00129566836192687,0.468915400768114,-1.12771152154742
-1.21268681471761,9.60752327754184,-3.72337654052437,0.00132598839452348,0.468915400768114,-1.14446960137452
3.98257727499479,6.82605878638779,3.71333932866208,0.00135747654612536,0.468915400768114,-1.16147772882456
-2.66307058996701,8.42957810807849,-3.70928814051854,0.00137039444451051,0.468915400768114,-1.16834289031147
-1.09180117587172,6.81250257001037,-3.70882568107394,0.00137187679332418,0.468915400768114,-1.16912658974015
-0.996682369513109,8.94145902395276,-3.70678999394302,0.00137842080059899,0.468915400768114,-1.17257636626925
-1.88660494130877,3.96639130093434,-3.68941480554572,0.00143554813491909,0.468915400768114,-1.20202317716732
-1.39873513818337,7.80253162016866,-3.68937590435062,0.00143567863019485,0.468915400768114,-1.20208910900242
-0.98530513812406,8.29880042612559,-3.6841451840702,0.00145333257382794,0.468915400768114,-1.21095454258671
-1.12555510703681,6.88391273796122,-3.67785553408727,0.00147484507006253,0.468915400768114,-1.22161504606194
-1.08537356992001,7.64708976340068,-3.6682802968122,0.00150820150693111,0.468915400768114,-1.2378449509132
1.55902929993327,6.77195155612986,3.66627720196163,0.00151527332549364,0.468915400768114,-1.24124024625824
-1.8243822259532,5.87725669278131,-3.66502668296848,0.00151970483166416,0.468915400768114,-1.24335991863258
-1.24470406649249,9.89072780468169,-3.65859771123575,0.00154269049540903,0.468915400768114,-1.25425737416005
-1.99832226217299,10.787238000065,-3.65710612984899,0.00154807232014668,0.468915400768114,-1.25678571329285
1.47056652183382,4.09396713434354,3.65650887315435,0.00155023250283344,0.468915400768114,-1.25779810955084
1.82169588580796,4.39592881622984,3.65565552213337,0.00155332410986779,0.468915400768114,-1.25924460800432
-1.84646083586105,9.15176201541509,-3.65144556206082,0.00156866582067959,0.468915400768114,-1.26638086812942
-1.33007296713883,8.73666657295973,-3.64798519063327,0.00158138800089903,0.468915400768114,-1.27224655166725
1.47540508235574,8.62738675106023,3.64458485267935,0.00159398879820087,0.468915400768114,-1.27801050322167
-2.34771136731984,1.79324322614438,-3.63866323739007,0.00161617012339377,0.468915400768114,-1.28804835383633
-1.36560624971908,5.81833297929087,-3.63855512537956,0.00161657791421526,0.468915400768114,-1.28823161715974
-0.766640582956085,8.52380522307114,-3.63596487138182,0.00162637862493481,0.468915400768114,-1.292622423463
-4.51013985960824,9.27684099499083,-3.62290307688695,0.00167670184556337,0.468915400768114,-1.31476380847598
1.01344162765826,5.860879339583,3.61909616832088,0.00169165605485424,0.468915400768114,-1.32121696194542
-1.79588022250194,6.64263144595063,-3.61901380634223,0.00169198103870868,0.468915400768114,-1.32135657476056
-2.15295470769454,3.64721270339433,-3.61834389825969,0.00169462665296724,0.468915400768114,-1.32249214370007
-0.915389025904427,5.81113308945308,-3.61495321975572,0.0017080799806259,0.468915400768114,-1.32823970431116
-4.67196928284097,10.2139406756063,-3.60845271940303,0.00173416784296579,0.468915400768114,-1.33925864122842
0.763373385486642,9.8353457235276,3.60695301423487,0.00174024209781725,0.468915400768114,-1.34180075427929
0.695980514458137,7.62650282467222,3.6045362337633,0.00175007500836112,0.468915400768114,-1.34589735790312
-0.824873634154266,8.5238319539622,-3.59706935210478,0.00178080253202043,0.468915400768114,-1.35855403049348
-0.752321255326019,8.690333098086,-3.59625899832253,0.00178416914135527,0.468915400768114,-1.35992759439337
1.22227166701324,5.78334807070067,3.5891868188795,0.00181381832184211,0.468915400768114,-1.37191487826183
1.78847416265563,9.74710342643189,3.58825649551588,0.00181775458822874,0.468915400768114,-1.37349174186934
1.75811808950566,10.0346073515525,3.58705546633271,0.00182284869686714,0.468915400768114,-1.37552743198156
-1.1341261249316,9.25924627359542,-3.58682734546866,0.0018238178512321,0.468915400768114,-1.37591408524888
-0.759363792472748,7.36376215802782,-3.58189639801904,0.00184489130589079,0.468915400768114,-1.3842716863795
-1.16477555101401,3.90956460326809,-3.57838648658373,0.00186003782321764,0.468915400768114,-1.39022060491661
-1.24968776859416,5.68742765963574,-3.57692870329059,0.00186636466890942,0.468915400768114,-1.39269135562185
-2.05347363514618,8.96407694806475,-3.57532412202296,0.00187335316594109,0.468915400768114,-1.3954108858178
2.27086009312508,1.76537395696985,3.57491960006788,0.00187511906616733,0.468915400768114,-1.39609648726355
0.792421458118976,6.7819312211771,3.57212449370114,0.00188736576638409,0.468915400768114,-1.40083370999649
-0.933993603861137,6.87533005091488,-3.56701787610747,0.00190994433807837,0.468915400768114,-1.40948833045004
1.82281840766218,7.11714095021783,3.56375149886057,0.00192452585408466,0.468915400768114,-1.41502398401261
-1.58004684266842,8.3474457803861,-3.56209730188044,0.00193195220770517,0.468915400768114,-1.41782736602191
1.75462527024943,9.93256576332212,3.55698031028513,0.00195510375052769,0.468915400768114,-1.42649895967656
1.63371587510159,6.49499100924822,3.55542939315498,0.00196217464075299,0.468915400768114,-1.42912717962015
-2.0692548743693,1.73357314297998,-3.55489693824651,0.00196460799922583,0.468915400768114,-1.43002948254502
-1.13878608112338,6.5847239776,-3.55207850762375,0.00197753806115007,0.468915400768114,-1.43480555591354
1.3514208259843,7.59700492896828,3.54983234689069,0.00198790275480346,0.468915400768114,-1.43861178875906
2.42250843669716,5.95892250295163,3.53068208754964,0.00207847112638889,0.468915400768114,-1.47105969421134
-0.768516708623995,8.51281738861678,-3.52624455292378,0.00210003102941882,0.468915400768114,-1.47857769176488
2.01032543664531,8.04514241523106,3.52571667596331,0.00210261034889161,0.468915400768114,-1.47947198787953
2.01032543664531,8.04514241523106,3.52571667596331,0.00210261034889161,0.468915400768114,-1.47947198787953
1.44868062162341,8.07727552099139,3.52353603311404,0.00211329853692795,0.468915400768114,-1.48316624055799
-2.18587511693548,7.55783071594283,-3.52166924280564,0.00212249089976203,0.468915400768114,-1.48632871928894
-1.15679611722144,10.3377105709347,-3.52054321384296,0.00212805466362883,0.468915400768114,-1.48823626141137
4.07068230146637,3.81162815584247,3.51561284754958,0.00215258539899265,0.468915400768114,-1.49658821760984
-2.42561386772351,9.19173032288108,-3.51390092835661,0.00216116788877147,0.468915400768114,-1.49948806284828
2.30244573725089,5.56863995151307,3.51357232276233,0.00216281916045657,0.468915400768114,-1.50004468570538
-1.87063694538878,4.3101937719175,-3.51325454994962,0.00216441717765175,0.468915400768114,-1.50058295682007
0.948230528892064,6.26756873991106,3.51145691178796,0.00217347905524612,0.468915400768114,-1.50362791167955
2.96111378013891,6.95962661088211,3.51104631865583,0.00217555408466106,0.468915400768114,-1.50432339097719
-2.79830781810922,5.9851568522056,-3.5104997799165,0.00217831917275164,0.468915400768114,-1.50524913481991
0.797183417429219,6.01183387926589,3.51003315935346,0.00218068267017096,0.468915400768114,-1.50603950572372
-1.85847422964889,8.17043999923947,-3.5066266387438,0.00219801380448346,0.468915400768114,-1.51180939144246
-1.13815563166591,4.75280286570975,-3.50556969580661,0.00220341864748424,0.468915400768114,-1.51359956451208
-0.575906609440688,10.5978283886383,-3.50491888761571,0.00220675316083306,0.468915400768114,-1.51470184356925
-1.50178101588518,7.48773895044249,-3.50098470074087,0.00222701655600053,0.468915400768114,-1.52136500113389
-2.91352008611065,7.61944785845495,-3.49529103135061,0.00225666691554764,0.468915400768114,-1.53100747168534
-1.96640180011643,7.10607217861371,-3.49475707449751,0.00225946738772699,0.468915400768114,-1.53191171012503
-1.07015141632315,6.78098396691999,-3.49460758446222,0.00226025203852824,0.468915400768114,-1.53216486534966
0.817942954215785,5.43030600957821,3.49214224865912,0.00227323094589412,0.468915400768114,-1.5363397304028
-0.660159870207835,5.19701804187274,-3.49134939767229,0.00227742051606516,0.468915400768114,-1.5376823330857
1.75809199148614,1.75804711592971,3.4859680622835,0.00230605787591086,0.468915400768114,-1.54679458734806
2.26735924180889,5.92039044833546,3.48489726607738,0.00231179833690179,0.468915400768114,-1.54860768477452
-1.54271774844934,6.44463892305676,-3.48185402395589,0.00232818977044161,0.468915400768114,-1.55376040821512
-3.44813704459506,8.07620304313981,-3.48182740016333,0.00232833367393993,0.468915400768114,-1.5538054857031
-0.74978309039847,9.68102137147757,-3.48031943126291,0.00233649864623556,0.468915400768114,-1.55635863872311
-1.20435231969805,2.7940205933564,-3.48028013957008,0.00233671176897608,0.468915400768114,-1.55642516294604
0.818544079859779,6.59700747748366,3.48010115250859,0.00233768285763759,0.468915400768114,-1.5567282029373
-0.892755782108124,5.92336714674674,-3.47489208725234,0.00236611894586771,0.468915400768114,-1.56554719653736
-0.794374594155173,8.00764400914674,-3.47233640644823,0.00238019438997303,0.468915400768114,-1.56987370792655
-0.689483996379471,7.46255856285251,-3.46864529452477,0.00240066862894956,0.468915400768114,-1.57612205809927
-2.37469475439267,2.92446325756353,-3.4675482459044,0.00240678715319748,0.468915400768114,-1.57797907576884
-1.33235883271787,9.08150070555497,-3.46654014596712,0.00241242309950559,0.468915400768114,-1.57968549501989
-1.58176442477371,8.75052848480615,-3.46123703433445,0.00244228526637793,0.468915400768114,-1.58866161279654
1.3541109412659,4.94935717439257,3.46093357713619,0.00244400499837458,0.468915400768114,-1.58917522254327
-0.593186250124186,10.4563380644743,-3.4606273877291,0.00244574142021218,0.468915400768114,-1.58969345374509
-1.69421848699158,7.43489177416342,-3.46018816798279,0.00244823438348066,0.468915400768114,-1.59043683617252
1.30663485845329,7.9382710654096,3.45631469808151,0.00247032815716109,0.468915400768114,-1.59699244938306
1.11186454473071,6.54254535611814,3.44434238128024,0.00253986239500868,0.468915400768114,-1.61725180724421
-1.57045437807771,4.54494509869289,-3.42769825124685,0.00263973326556178,0.468915400768114,-1.6454085474739
-1.5250239861393,5.29203720601218,-3.42670365367376,0.00264582178004994,0.468915400768114,-1.64709078211788
